Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AE,XX,1,,ivory carvings,,Q,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AR,XX,4,,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,XX,2,1,ivory carvings,sets,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,XX,,60,ivory carvings,sets,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,XX,,1,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,XX,58,3,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AU,XX,,1,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AU,ZA,1,,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BE,CD,,1,ivory carvings,,E,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BE,CD,,8,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BE,CD,,1,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BE,CG,1,,ivory carvings,,E,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BE,CG,8,,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BE,XX,4,,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BI,XX,18,,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BI,XX,1,,ivory carvings,,T,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BR,ZA,10,,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,5,,ivory carvings,sets,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,,7,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,2,,ivory carvings,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,5,,ivory carvings,,T,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,12,58,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,21,,skin pieces,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,ZA,88,,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,,,1,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,,,1,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CH,CG,3,,ivory carvings,,E,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CH,CG,,3,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CH,XX,1,1,ivory carvings,sets,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CH,XX,1,5,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CI,,3,,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CN,XX,2,,ivory carvings,,T,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,2,4,ivory carvings,sets,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,1,,ivory carvings,sets,P,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,,7,ivory carvings,sets,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,5,,ivory carvings,,E,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,1,,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,,6,ivory carvings,,Q,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,50,,ivory carvings,,T,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,6,8,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,7,,ivory carvings,,T,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,1,,tusks,,E,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,ZA,1,,ivory carvings,sets,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DK,BJ,,4,ivory carvings,,Q,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DK,LR,3,,tusks,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DK,NG,,2,ivory carvings,,Q,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DK,SL,,1,ivory carvings,,Q,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DK,SL,,1,live,,Q,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DK,XX,1,,ivory carvings,,E,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DK,XX,,1,ivory carvings,,Q,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DK,,,3,tusks,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ET,,15,15,specimens,,S,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FI,XX,,1,ivory carvings,,E,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FI,XX,1,,ivory carvings,,E,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,CD,,4,ivory carvings,kg,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,TZ,,2,tusks,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,,1,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,53,,ivory carvings,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,9,13,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,,1,ivory pieces,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,1,1,ivory pieces,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GA,,,35,specimens,,S,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,NA,40,,ivory carvings,,P,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,NA,52,,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,NA,2,,ivory pieces,,P,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,2,,feet,,P,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,,1,feet,,T,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,1,,ivory carvings,sets,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,1,,ivory carvings,sets,P,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,1,,ivory carvings,sets,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,6,,ivory carvings,,E,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,5,,ivory carvings,,E,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,23,,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,67,7,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,690,229,ivory carvings,,P,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,177,,ivory carvings,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,4,,ivory carvings,,Q,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,1,5,ivory carvings,,Q,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,,5,ivory carvings,,T,C
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,,1,ivory carvings,,T,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,968,,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,22,2518,ivory carvings,,T,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,1,,ivory pieces,,E,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,1,,ivory pieces,,P,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,,32,ivory pieces,,T,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,,42,live,,T,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,,7,leather products (small),,T,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,10,,skin pieces,,P,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,2,,skin pieces,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,5,,unspecified,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,ZA,14,,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GF,XX,1,,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GH,,13,,ivory carvings,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GR,EG,,3,tusks,,E,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,XX,150,,ivory pieces,,L,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IE,XX,20,,ivory pieces,,P,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IL,XX,1,,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IL,,,1,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,CG,1,,ivory carvings,,E,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,XX,2,3,ivory carvings,,E,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,XX,1,,ivory carvings,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,XX,1,,skin pieces,,E,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,ZA,,3,leather products (small),pairs,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JE,,,2,specimens,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JO,XX,1,,tusks,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,1,,bone carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,,12,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,NA,,3,ivory carvings,,S,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,,446,specimens,,S,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,LB,XX,2,,tusks,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MA,CG,,4,tusks,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,KE,,1,tusks,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,XX,,1,ivory carvings,sets,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,XX,,1,ivory carvings,,E,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,XX,2,,ivory carvings,,Q,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,XX,3,,ivory carvings,,T,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MZ,,6,,ivory pieces,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NA,XX,5,,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,XX,6,,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,XX,4,,ivory carvings,,T,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,,17,,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,,5,,tusks,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,XX,,5,carvings,,Q,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,XX,3,,ivory carvings,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,XX,4,,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NZ,XX,,2,ivory carvings,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NZ,ZA,14,,ivory pieces,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,OM,XX,2,,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PH,XX,1,,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PH,XX,1,,ivory carvings,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PK,XX,2,,leather products (small),,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PL,XX,,1,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PT,AO,2,,ivory carvings,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PT,AO,,2,ivory pieces,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PT,XX,6,,ivory carvings,,E,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PT,XX,4,,ivory carvings,,E,U
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PT,XX,15,,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PT,XX,,10,ivory pieces,,E,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PT,XX,,15,ivory pieces,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,RU,NG,4,,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,RW,,15,,bones,g,S,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SA,XX,12,,hair products,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SE,XX,1,,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TG,,,30,specimens,,S,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,2,,bones,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,20,,carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,1,,skulls,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,46,,trophies,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,2,,tusks,,H,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,3,,tusks,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UG,XX,1,,tusks,,T,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UY,,,1,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UY,,,1,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,NG,3,,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,,8,,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,,1,,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,,1,,teeth,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,,1,,tusks,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,BW,5,,trophies,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,NA,2,,trophies,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,TZ,,2,ears,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,TZ,,2,feet,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,TZ,,4,leather products (small),,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,TZ,,1,tails,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,TZ,,1,trophies,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,TZ,,4,tusks,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,TZ,,2,tusks,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,XX,2,,leather products (small),,H,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,ZW,3,,trophies,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,13,,trophies,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZM,,15,,hair,,T,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZM,,1,,ivory carvings,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,XX,9,,leather products (large),,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,XX,12,,leather products (small),,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,2,,ivory carvings,,T,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,2,,leather products (large),,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,2,,skin pieces,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,30,,trophies,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,UY,US,XX,,1,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,AU,XX,,1,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,CM,,,1,carvings,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,JE,,,4,carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,JE,,,85,carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,AU,XX,,1,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,CM,,,2,trophies,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,ES,MZ,2,2,tusks,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,GB,XX,,52,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,IT,XX,,36,ivory pieces,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,IT,XX,,7,tusks,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,MW,,,700,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,MZ,,1,,trophies,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,MZ,,16,15,tusks,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,TZ,,7,,trophies,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,TZ,,10,,tusks,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,ZW,,2,,tusks,,H,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZW,MZ,,,4,tusks,,H,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,FR,BW,,2,tusks,,P,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,BW,,,2,tusks,,H,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,ZW,,,2,tusks,,H,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,BW,,2,,tusks,,H,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,CM,,1,,tails,,,I
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,CM,,2,,teeth,,,I
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,CM,,2,,tusks,,,I
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,NA,,2,,tusks,,H,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,TG,,1,,carvings,,,I
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZA,BW,1,1,trophies,,H,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZA,BW,2,2,tusks,,H,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZA,,1,,ears,,P,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZW,,2,6,tusks,,H,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZW,,10,,tusks,,P,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,ZW,,4,ivory carvings,,P,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,2,bones,,P,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,6,ivory carvings,,P,O
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,1,ivory carvings,,P,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,4,tusks,,P,O
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,BW,,1,,trophies,,H,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,US,XX,1,,ivory carvings,,T,O
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZA,KE,,1,tusks,,P,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZA,,,2,feet,,P,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZA,,,1,trophies,,H,W
